0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	2
44	6
45	11
46	7
47	9
48	5
49	8
50	11
51	12
52	6
53	5
54	6
55	14
56	8
57	10
58	8
59	7
60	12
61	10
62	5
63	9
64	7
65	10
66	5
67	9
68	7
69	11
70	12
71	7
72	4
73	8
74	4
75	6
76	4
77	7
78	3
79	11
80	9
81	7
82	10
83	8
84	8
85	10
86	16
87	13
88	12
89	12
90	6
91	8
92	5
93	11
94	7
95	7
96	12
97	12
98	11
99	7
100	14
101	6
102	10
103	9
104	2
105	7
106	11
107	13
108	11
109	6
110	14
111	7
112	11
113	12
114	13
115	12
116	9
117	9
118	8
119	11
120	12
121	7
122	6
123	13
124	10
125	7
126	5
127	16
128	7
129	9
130	6
131	9
132	7
133	6
134	10
135	3
136	10
137	15
138	10
139	9
140	6
141	9
142	9
143	12
144	7
145	7
146	13
147	14
148	9
149	6
150	9
151	9
152	9
153	17
154	11
155	8
156	9
157	16
158	10
159	9
160	10
161	5
162	4
163	14
164	14
165	14
166	7
167	4
168	11
169	6
170	9
171	8
172	10
173	6
174	9
175	10
176	7
177	9
178	9
179	11
180	14
181	7
182	9
183	9
184	7
185	11
186	7
187	12
188	11
189	11
190	11
191	12
192	9
193	18
194	8
195	9
196	10
197	16
198	10
199	10
200	17
201	13
202	19
203	10
204	9
205	15
206	12
207	17
208	13
209	13
210	10
211	6
212	15
213	7
214	11
215	13
216	5
217	10
218	6
219	11
220	8
221	9
222	9
223	7
224	11
225	10
226	6
227	6
228	11
229	15
230	10
231	14
232	10
233	13
234	18
235	12
236	6
237	10
238	14
239	14
240	6
241	9
242	12
243	6
244	8
245	14
246	11
247	11
248	14
249	8
250	10
251	6
252	14
253	9
254	8
255	13
256	10
257	13
258	12
259	5
260	6
261	11
262	7
263	10
264	7
265	13
266	5
267	8
268	7
269	15
270	6
271	10
272	10
273	15
274	5
275	5
276	9
277	5
278	11
279	12
280	7
281	13
282	5
283	16
284	10
285	13
286	10
287	11
288	9
289	13
290	17
291	14
292	6
293	9
294	14
295	7
296	10
297	5
298	13
299	7
300	13
301	13
302	9
303	7
304	5
305	10
306	5
307	10
308	9
309	4
310	9
311	14
312	8
313	9
314	10
315	7
316	8
317	14
318	8
319	10
320	16
321	15
322	6
323	10
324	6
325	12
326	21
327	7
328	6
329	10
330	9
331	9
332	13
333	12
334	13
335	5
336	7
337	15
338	4
339	6
340	11
341	9
342	13
343	9
344	14
345	6
346	11
347	12
348	11
349	3
350	8
351	11
352	5
353	10
354	12
355	10
356	8
357	9
358	11
359	9
360	12
361	14
362	5
363	10
364	6
365	11
366	11
367	8
368	16
369	14
370	7
371	7
372	12
373	17
374	14
375	12
376	9
377	12
378	9
379	13
380	7
381	9
382	12
383	13
384	9
385	16
386	11
387	17
388	13
389	7
390	11
391	7
392	7
393	13
394	10
395	9
396	11
397	10
398	8
399	7
400	10
401	9
402	14
403	6
404	12
405	12
406	11
407	7
408	11
409	10
410	11
411	5
412	7
413	3
414	10
415	7
416	15
417	14
418	12
419	13
420	7
421	9
422	13
423	8
424	13
425	10
426	14
427	11
428	10
429	7
430	10
431	11
432	7
433	8
434	11
435	8
436	8
437	9
438	9
439	11
440	8
441	10
442	8
443	9
444	11
445	13
446	15
447	10
448	8
449	12
450	11
451	9
452	12
453	13
454	11
455	10
456	10
457	8
458	17
459	9
460	10
461	7
462	13
463	6
464	14
465	6
466	6
467	13
468	13
469	13
470	5
471	6
472	11
473	18
474	10
475	9
476	7
477	14
478	3
479	9
480	9
481	8
482	5
483	17
484	12
485	11
486	16
487	10
488	11
489	8
490	10
491	7
492	19
493	11
494	14
495	10
496	10
497	11
498	8
499	7
500	13
501	11
502	8
503	10
504	7
505	10
506	9
507	12
508	14
509	8
510	6
511	11
512	13
513	5
514	15
515	8
516	10
517	13
518	9
519	10
520	12
521	13
522	15
523	11
524	10
525	15
526	12
527	13
528	13
529	23
530	7
531	9
532	9
533	10
