0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	1
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	1
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	1
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	1
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	1
150	0
151	0
152	0
153	0
154	1
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	1
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	1
188	0
189	0
190	1
191	0
192	0
193	0
194	1
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	1
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	1
217	0
218	0
219	0
220	0
221	1
222	0
223	0
224	0
225	1
226	0
227	1
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	1
244	0
245	0
246	0
247	0
248	1
249	0
250	0
251	1
252	1
253	1
254	2
255	2
256	0
257	0
258	3
259	1
260	1
261	2
262	3
263	0
264	1
265	1
266	0
267	0
268	0
269	0
270	3
271	1
272	1
273	4
274	1
275	1
276	2
277	0
278	2
279	2
280	4
281	3
282	3
283	1
284	2
285	3
286	1
287	0
288	0
289	4
290	3
291	4
292	3
293	4
294	2
295	3
296	4
297	3
298	7
299	6
300	1
301	4
302	3
303	5
304	7
305	5
306	7
307	6
308	11
309	5
310	3
311	12
312	8
313	5
314	5
315	5
316	8
317	4
318	7
319	16
320	3
321	10
322	6
323	12
324	8
325	12
326	9
327	3
328	14
329	9
330	7
331	9
332	15
333	8
334	9
335	9
336	10
337	10
338	10
339	10
340	4
341	10
342	5
343	7
344	5
345	6
346	10
347	4
348	7
349	10
350	5
351	6
352	9
353	5
354	13
355	7
356	10
357	13
358	16
359	9
360	9
361	4
362	10
363	9
364	13
365	6
366	15
367	9
368	10
369	5
370	16
371	12
372	6
373	14
374	11
375	11
376	6
377	4
378	12
379	11
380	12
381	13
382	16
383	10
384	11
385	12
386	8
387	7
388	4
389	18
390	15
391	9
392	10
393	17
394	5
395	12
396	13
397	13
398	8
399	12
400	8
401	7
402	10
403	8
404	11
405	12
406	8
407	8
408	10
409	7
410	5
411	6
412	10
413	8
414	4
415	8
416	7
417	11
418	13
419	9
420	2
421	6
422	7
423	10
424	8
425	4
426	9
427	13
428	7
429	8
430	8
431	10
432	8
433	5
434	9
435	8
436	10
437	14
438	5
439	12
440	9
441	9
442	14
443	10
444	15
445	11
446	12
447	10
448	17
449	11
450	15
451	12
452	14
453	4
454	13
455	10
456	11
457	11
458	15
459	17
460	17
461	17
462	19
463	19
464	16
465	22
466	19
467	20
468	10
469	24
470	24
471	15
472	20
473	18
474	27
475	16
476	21
477	21
478	21
479	17
480	22
481	29
482	30
483	34
484	23
485	23
486	27
487	34
488	29
489	33
490	38
491	28
492	33
493	29
494	38
495	29
496	31
497	34
498	28
499	33
500	45
501	41
502	30
503	49
504	51
505	39
506	35
507	36
508	40
509	45
510	44
511	44
512	46
513	45
514	33
515	41
516	62
517	58
518	54
519	50
520	74
521	54
522	46
523	50
524	63
525	52
526	66
527	55
528	71
529	64
530	65
531	58
532	53
533	81
