0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	1
36	0
37	0
38	0
39	0
40	0
41	0
42	4
43	31
44	52
45	82
46	64
47	68
48	69
49	75
50	72
51	93
52	76
53	78
54	82
55	73
56	86
57	75
58	103
59	68
60	68
61	68
62	90
63	86
64	77
65	89
66	89
67	91
68	88
69	79
70	72
71	77
72	96
73	78
74	72
75	85
76	84
77	87
78	89
79	87
80	94
81	88
82	93
83	103
84	107
85	92
86	98
87	86
88	92
89	88
90	116
91	99
92	89
93	103
94	89
95	95
96	111
97	100
98	114
99	122
100	122
101	119
102	112
103	105
104	112
105	116
106	104
107	128
108	108
109	101
110	101
111	122
112	120
113	120
114	134
115	111
116	124
117	116
118	129
119	118
120	110
121	122
122	135
123	123
124	137
125	137
126	107
127	117
128	115
129	126
130	112
131	119
132	147
133	136
134	113
135	131
136	122
137	157
138	120
139	130
140	136
141	138
142	138
143	157
144	138
145	132
146	131
147	138
148	149
149	147
150	158
151	120
152	150
153	155
154	121
155	141
156	140
157	153
158	140
159	163
160	143
161	142
162	147
163	155
164	139
165	145
166	127
167	170
168	139
169	154
170	165
171	165
172	143
173	147
174	158
175	155
176	178
177	162
178	166
179	166
180	141
181	160
182	161
183	166
184	155
185	154
186	180
187	166
188	173
189	177
190	146
191	179
192	176
193	180
194	183
195	160
196	190
197	143
198	178
199	183
200	167
201	196
202	185
203	179
204	194
205	170
206	199
207	157
208	185
209	183
210	178
211	202
212	223
213	225
214	223
215	179
216	219
217	217
218	193
219	216
220	209
221	212
222	207
223	204
224	229
225	204
226	199
227	216
228	224
229	223
230	241
231	243
232	219
233	226
234	243
235	243
236	241
237	239
238	250
239	248
240	266
241	239
242	252
243	277
244	257
245	254
246	293
247	268
248	283
249	278
250	303
251	318
252	295
253	318
254	315
255	329
256	336
257	332
258	358
259	355
260	329
261	345
262	373
263	359
264	337
265	381
266	414
267	396
268	444
269	452
270	461
271	471
272	446
273	475
274	476
275	488
276	496
277	499
278	596
279	546
280	557
281	572
282	619
283	557
284	601
285	668
286	631
287	628
288	659
289	709
290	721
291	684
292	765
293	789
294	760
295	922
296	822
297	925
298	883
299	943
300	991
301	972
302	993
303	1048
304	1031
305	1073
306	1119
307	1112
308	1122
309	1159
310	1261
311	1272
312	1317
313	1308
314	1309
315	1424
316	1454
317	1405
318	1484
319	1570
320	1574
321	1609
322	1608
323	1711
324	1749
325	1780
326	1760
327	1735
328	1783
329	1894
330	1888
331	1932
332	1939
333	2080
334	2048
335	2164
336	2114
337	2145
338	2203
339	2288
340	2241
341	2280
342	2370
343	2451
344	2379
345	2412
346	2522
347	2523
348	2518
349	2574
350	2534
351	2648
352	2682
353	2746
354	2743
355	2777
356	2712
357	2752
358	2825
359	2753
360	2739
361	2821
362	2855
363	2833
364	2921
365	2859
366	2832
367	2945
368	2802
369	2912
370	2822
371	2921
372	2915
373	2915
374	2931
375	2775
376	2906
377	2808
378	2914
379	2775
380	2873
381	2690
382	2807
383	2730
384	2792
385	2699
386	2755
387	2674
388	2701
389	2773
390	2626
391	2608
392	2546
393	2634
394	2573
395	2610
396	2574
397	2466
398	2404
399	2390
400	2399
401	2262
402	2346
403	2292
404	2226
405	2209
406	2141
407	2137
408	2183
409	2157
410	2046
411	2083
412	2029
413	2050
414	2016
415	1888
416	1850
417	1865
418	1834
419	1783
420	1718
421	1728
422	1736
423	1700
424	1685
425	1623
426	1546
427	1538
428	1515
429	1548
430	1495
431	1424
432	1532
433	1512
434	1395
435	1494
436	1327
437	1352
438	1356
439	1270
440	1321
441	1275
442	1254
443	1235
444	1244
445	1163
446	1196
447	1169
448	1119
449	1107
450	1155
451	1076
452	1087
453	1106
454	1103
455	1050
456	956
457	1066
458	1000
459	1043
460	1012
461	991
462	962
463	926
464	912
465	940
466	843
467	905
468	802
469	894
470	904
471	836
472	805
473	855
474	897
475	808
476	791
477	759
478	839
479	771
480	735
481	755
482	718
483	768
484	724
485	699
486	717
487	673
488	662
489	688
490	643
491	678
492	596
493	634
494	629
